COD_PRODUCTO,COD_CATEGORIA,COD_CLIENTE,COD_PAIS,COD_VENDEDOR,COD_SUCURSAL,Fecha,Cantidad_Vendida,Monto_Vendido,Precio,Comision_Comercial
P00005,C00003,CLI00529,MEX,V00019,SUC00005,1/5/2016,2,90.000,45000,"0,81"
P00005,C00003,CLI00529,MEX,V00019,SUC00005,1/5/2020,2,90.000,45000,"0,81"
P00005,C00003,CLI00676,HON,V00006,SUC00030,15/2/2016,13,140.000,"10769,23077",16.800
P00005,C00003,CLI00676,HON,V00006,SUC00030,16/12/2019,13,140.000,"10769,23077",16.800
P00005,C00003,CLI00676,HON,V00006,SUC00030,15/2/2020,13,140.000,"10769,23077",16.800
P00005,C00003,CLI00659,PER,V00009,SUC00055,25/5/2019,33,510.000,"15454,54545",81.600
P00005,C00003,CLI00008,CHI,V00008,SUC00033,22/9/2018,32,360.000,11250,46.800
P00005,C00003,CLI00008,CHI,V00008,SUC00033,22/9/2021,32,360.000,11250,46.800
P00005,C00003,CLI00057,ARG,V00042,SUC00043,1/6/2017,21,280.000,"13333,33333",16.800
P00005,C00003,CLI00057,ARG,V00042,SUC00043,1/6/2020,21,280.000,"13333,33333",16.800
P00005,C00003,CLI00057,HON,V00057,SUC00015,4/5/2016,25,670.000,26800,40.200
P00005,C00003,CLI00057,HON,V00057,SUC00015,4/5/2020,25,670.000,26800,40.200
P00005,C00003,CLI00299,CRI,V00055,SUC00052,16/3/2018,24,270.000,11250,32.400
P00005,C00003,CLI00299,CRI,V00055,SUC00052,16/3/2021,24,270.000,11250,32.400
P00005,C00003,CLI00047,CRI,V00060,SUC00022,25/11/2016,31,320.000,"10322,58065",25.600
P00005,C00003,CLI00047,PER,V00040,SUC00061,12/12/2017,45,500.000,"11111,11111",80.000
P00005,C00003,CLI00047,PER,V00040,SUC00061,12/12/2020,45,500.000,"11111,11111",80.000
P00005,C00003,CLI00507,ECU,V00036,SUC00029,23/11/2016,36,410.000,"11388,88889",36.900
P00005,C00003,CLI00507,PER,V00040,SUC00061,15/8/2016,30,820.000,"27333,33333",164.000
P00005,C00003,CLI00507,PER,V00040,SUC00061,15/8/2020,30,820.000,"27333,33333",164.000
P00005,C00003,CLI00655,CHI,V00023,SUC00059,14/7/2016,23,580.000,"25217,3913",87.000
P00005,C00003,CLI00781,HON,V00024,SUC00021,23/8/2017,18,200.000,"11111,11111",18.000
P00005,C00003,CLI00585,HON,V00024,SUC00021,21/5/2019,32,350.000,"10937,5",21.000
P00005,C00003,CLI00211,DOM,V00035,SUC00016,11/10/2017,46,1.220.000,"26521,73913",85.400
P00005,C00003,CLI00556,GUA,V00015,SUC00004,20/7/2016,16,180.000,11250,16.200
P00005,C00003,CLI00556,URU,V00027,SUC00065,10/9/2017,2,30.000,15000,"0,57"
P00005,C00003,CLI00362,ARG,V00058,SUC00024,9/4/2018,33,380.000,"11515,15152",30.400
P00005,C00003,CLI00362,ARG,V00058,SUC00024,9/4/2021,33,380.000,"11515,15152",30.400
P00005,C00003,CLI00276,COL,V00031,SUC00054,23/2/2016,19,230.000,"12105,26316",13.800
P00005,C00003,CLI00276,COL,V00031,SUC00054,24/12/2019,19,230.000,"12105,26316",13.800
P00005,C00003,CLI00276,COL,V00031,SUC00054,23/2/2020,19,230.000,"12105,26316",13.800
P00005,C00003,CLI00276,ECU,V00050,SUC00023,17/8/2017,39,440.000,"11282,05128",44.000
P00005,C00003,CLI00337,MEX,V00014,SUC00048,24/3/2017,32,940.000,29375,47.000
P00005,C00003,CLI00242,CRI,V00022,SUC00037,1/2/2019,27,350.000,"12962,96296",63.000
P00005,C00003,CLI00656,ARG,V00032,SUC00057,28/6/2018,39,690.000,"17692,30769",69.000
P00005,C00003,CLI00656,ARG,V00032,SUC00057,28/6/2021,39,690.000,"17692,30769",69.000
P00005,C00003,CLI00656,CRI,V00022,SUC00037,28/6/2018,15,170.000,"11333,33333",23.800
P00005,C00003,CLI00656,CRI,V00022,SUC00037,28/6/2021,15,170.000,"11333,33333",23.800
P00005,C00003,CLI00511,CHI,V00023,SUC00059,10/10/2018,7,270.000,"38571,42857",45.900
P00005,C00003,CLI00145,GUA,V00016,SUC00007,28/1/2016,31,410.000,"13225,80645",41.000
P00005,C00003,CLI00145,GUA,V00016,SUC00007,28/11/2019,31,410.000,"13225,80645",41.000
P00005,C00003,CLI00280,ARG,V00042,SUC00043,6/2/2017,25,330.000,13200,42.900
P00005,C00003,CLI00280,GUA,V00005,SUC00013,6/2/2017,4,50.000,12500,"0,6"
P00005,C00003,CLI00184,DOM,V00035,SUC00016,9/10/2017,50,1.200.000,24000,216.000
P00005,C00003,CLI00494,CRI,V00001,SUC00031,5/9/2018,30,330.000,11000,56.100
P00005,C00003,CLI00494,CRI,V00001,SUC00031,5/9/2021,30,330.000,11000,56.100
P00005,C00003,CLI00494,URU,V00065,SUC00039,26/8/2016,2,100.000,50000,19.000
P00005,C00003,CLI00494,URU,V00065,SUC00039,26/8/2020,2,100.000,50000,19.000
P00005,C00003,CLI00300,GUA,V00016,SUC00007,21/7/2016,23,260.000,"11304,34783",52.000
P00005,C00003,CLI00369,CHI,V00008,SUC00033,9/2/2017,28,340.000,"12142,85714",37.400
P00005,C00003,CLI00369,COL,V00051,SUC00001,8/11/2017,28,310.000,"11071,42857",46.500
P00005,C00003,CLI00762,CHI,V00030,SUC00051,14/9/2017,19,240.000,"12631,57895",16.800
P00005,C00003,CLI00762,URU,V00027,SUC00065,29/1/2017,28,790.000,"28214,28571",118.500
P00005,C00003,CLI00170,ECU,V00050,SUC00023,18/8/2019,42,790.000,"18809,52381",110.600
P00005,C00003,CLI00170,HON,V00006,SUC00030,29/10/2016,29,350.000,"12068,96552",56.000
P00005,C00003,CLI00170,HON,V00006,SUC00030,29/10/2020,29,350.000,"12068,96552",56.000
P00005,C00003,CLI00517,CRI,V00060,SUC00022,21/10/2016,49,2.620.000,"53469,38776",262.000
P00005,C00003,CLI00517,CRI,V00060,SUC00022,21/10/2020,49,2.620.000,"53469,38776",262.000
P00005,C00003,CLI00701,COL,V00018,SUC00038,23/3/2018,31,330.000,"10645,16129",59.400
P00005,C00003,CLI00701,COL,V00018,SUC00038,23/3/2021,31,330.000,"10645,16129",59.400
P00005,C00003,CLI00387,ESP,V00061,SUC00014,5/10/2016,14,670.000,"47857,14286",107.200
P00005,C00003,CLI00387,ESP,V00061,SUC00014,5/10/2020,14,670.000,"47857,14286",107.200
P00005,C00003,CLI00465,MEX,V00019,SUC00005,19/11/2017,47,570.000,"12127,65957",34.200
P00005,C00003,CLI00222,ECU,V00007,SUC00002,8/3/2017,20,240.000,12000,45.600
P00005,C00003,CLI00162,PER,V00038,SUC00035,22/9/2018,7,80.000,"11428,57143",16.000
P00005,C00003,CLI00162,PER,V00038,SUC00035,22/9/2021,7,80.000,"11428,57143",16.000
P00005,C00003,CLI00409,COL,V00031,SUC00054,3/6/2017,46,1.240.000,"26956,52174",186.000
P00005,C00003,CLI00409,COL,V00031,SUC00054,3/6/2020,46,1.240.000,"26956,52174",186.000
P00005,C00003,CLI00409,CRI,V00003,SUC00026,26/3/2019,13,160.000,"12307,69231",11.200
P00005,C00003,CLI00654,ARG,V00017,SUC00045,2/7/2016,9,230.000,"25555,55556",18.400
P00005,C00003,CLI00654,CRI,V00055,SUC00052,28/7/2018,50,570.000,11400,85.500
P00005,C00003,CLI00654,CRI,V00055,SUC00052,28/7/2021,50,570.000,11400,85.500
P00005,C00003,CLI00654,ECU,V00064,SUC00060,5/8/2019,46,500.000,"10869,56522",35.000
P00005,C00003,CLI00709,GUA,V00005,SUC00013,22/4/2016,18,200.000,"11111,11111",14.000
P00005,C00003,CLI00709,GUA,V00005,SUC00013,22/4/2020,18,200.000,"11111,11111",14.000
P00005,C00003,CLI00492,MEX,V00014,SUC00048,16/5/2016,27,1.000.000,"37037,03704",160.000
P00005,C00003,CLI00492,MEX,V00014,SUC00048,16/5/2020,27,1.000.000,"37037,03704",160.000
P00005,C00003,CLI00480,COL,V00039,SUC00012,22/10/2017,6,160.000,"26666,66667",11.200
P00005,C00003,CLI00480,CRI,V00001,SUC00031,30/6/2016,18,190.000,"10555,55556",32.300
P00005,C00003,CLI00272,CHI,V00008,SUC00033,11/2/2017,34,550.000,"16176,47059",33.000
P00005,C00003,CLI00272,CRI,V00055,SUC00052,31/8/2016,5,100.000,20000,17.000
P00005,C00003,CLI00272,CRI,V00055,SUC00052,31/8/2020,5,100.000,20000,17.000
P00005,C00003,CLI00272,ESP,V00045,SUC00008,2/10/2018,24,260.000,"10833,33333",18.200
P00005,C00003,CLI00153,ECU,V00007,SUC00002,18/9/2019,32,670.000,"20937,5",93.800
P00005,C00003,CLI00002,HON,V00006,SUC00030,26/10/2016,27,530.000,"19629,62963",100.700
P00005,C00003,CLI00002,HON,V00006,SUC00030,26/10/2020,27,530.000,"19629,62963",100.700
P00005,C00003,CLI00002,PER,V00009,SUC00055,29/4/2017,11,120.000,"10909,09091",10.800
P00005,C00003,CLI00433,URU,V00065,SUC00039,12/1/2016,40,500.000,12500,35.000
P00005,C00003,CLI00433,URU,V00065,SUC00039,12/11/2019,40,500.000,12500,35.000
P00005,C00003,CLI00638,ECU,V00007,SUC00002,25/7/2018,1,20.000,20000,"0,34"
P00005,C00003,CLI00638,ECU,V00007,SUC00002,25/7/2021,1,20.000,20000,"0,34"
P00005,C00003,CLI00638,PER,V00038,SUC00035,31/3/2019,4,120.000,30000,22.800
P00005,C00003,CLI00293,ECU,V00050,SUC00023,17/2/2018,1,20.000,20000,"0,36"
P00005,C00003,CLI00293,ECU,V00050,SUC00023,17/2/2021,1,20.000,20000,"0,36"
P00005,C00003,CLI00293,ESP,V00012,SUC00050,26/2/2017,18,310.000,"17222,22222",18.600
P00005,C00003,CLI00268,PER,V00040,SUC00061,13/6/2019,45,800.000,"17777,77778",40.000
P00005,C00003,CLI00474,COL,V00018,SUC00038,29/4/2016,32,430.000,"13437,5",43.000
P00005,C00003,CLI00474,COL,V00018,SUC00038,29/4/2020,32,430.000,"13437,5",43.000
P00005,C00003,CLI00467,ARG,V00017,SUC00045,29/6/2018,50,1.120.000,22400,112.000
P00005,C00003,CLI00467,ARG,V00017,SUC00045,29/6/2021,50,1.120.000,22400,112.000
P00005,C00003,CLI00467,ESP,V00045,SUC00008,1/6/2016,34,550.000,"16176,47059",27.500
P00005,C00003,CLI00340,MEX,V00014,SUC00048,23/4/2018,9,210.000,"23333,33333",25.200
P00005,C00003,CLI00340,MEX,V00014,SUC00048,23/4/2021,9,210.000,"23333,33333",25.200
P00005,C00003,CLI00340,DOM,V00059,SUC00011,6/1/2016,46,600.000,"13043,47826",72.000
P00005,C00003,CLI00340,DOM,V00059,SUC00011,6/11/2019,46,600.000,"13043,47826",72.000
P00005,C00003,CLI00125,PAR,V00043,SUC00009,4/5/2017,4,50.000,12500,"0,25"
P00005,C00003,CLI00125,URU,V00041,SUC00058,5/6/2019,38,1.850.000,"48684,21053",203.500
P00005,C00003,CLI00059,CRI,V00060,SUC00022,19/9/2018,41,1.090.000,"26585,36585",152.600
P00005,C00003,CLI00059,CRI,V00060,SUC00022,19/9/2021,41,1.090.000,"26585,36585",152.600
P00005,C00003,CLI00729,HON,V00024,SUC00021,6/9/2017,41,550.000,"13414,63415",93.500
P00005,C00003,CLI00295,CRI,V00060,SUC00022,31/10/2016,50,630.000,12600,88.200
P00005,C00003,CLI00295,CRI,V00060,SUC00022,31/10/2020,50,630.000,12600,88.200
P00005,C00003,CLI00307,PAR,V00025,SUC00049,28/10/2018,19,440.000,"23157,89474",26.400
P00005,C00003,CLI00712,HON,V00020,SUC00032,25/2/2016,31,570.000,"18387,09677",79.800
P00005,C00003,CLI00712,HON,V00020,SUC00032,26/12/2019,31,570.000,"18387,09677",79.800
P00005,C00003,CLI00712,HON,V00020,SUC00032,25/2/2020,31,570.000,"18387,09677",79.800
P00005,C00003,CLI00071,URU,V00027,SUC00065,26/7/2019,31,350.000,"11290,32258",52.500
P00005,C00003,CLI00431,URU,V00010,SUC00034,2/1/2019,27,290.000,"10740,74074",20.300
P00005,C00003,CLI00613,CHI,V00008,SUC00033,19/5/2019,47,570.000,"12127,65957",108.300
P00005,C00003,CLI00754,URU,V00041,SUC00058,9/1/2018,38,460.000,"12105,26316",92.000
P00005,C00003,CLI00754,URU,V00041,SUC00058,9/1/2021,38,460.000,"12105,26316",92.000
P00005,C00003,CLI00024,GUA,V00011,SUC00028,12/7/2016,4,50.000,12500,"0,95"
P00005,C00003,CLI00024,PAR,V00025,SUC00049,2/4/2019,44,490.000,"11136,36364",29.400
P00005,C00003,CLI00791,ARG,V00032,SUC00057,10/1/2019,35,1.620.000,"46285,71429",97.200
P00005,C00003,CLI00350,ARG,V00017,SUC00045,4/4/2016,33,540.000,"16363,63636",37.800
P00005,C00003,CLI00350,ARG,V00017,SUC00045,4/4/2020,33,540.000,"16363,63636",37.800
P00005,C00003,CLI00168,CHI,V00030,SUC00051,4/7/2016,9,230.000,"25555,55556",13.800
P00005,C00003,CLI00168,CRI,V00055,SUC00052,12/3/2019,32,340.000,10625,51.000
P00005,C00003,CLI00546,ESP,V00012,SUC00050,12/4/2016,8,100.000,12500,"0,5"
P00005,C00003,CLI00546,ESP,V00012,SUC00050,12/4/2020,8,100.000,12500,"0,5"
P00005,C00003,CLI00137,ESP,V00026,SUC00046,4/7/2016,37,980.000,"26486,48649",176.400
P00005,C00003,CLI00323,CRI,V00055,SUC00052,24/6/2019,4,200.000,50000,18.000
P00005,C00003,CLI00749,PER,V00009,SUC00055,5/8/2016,26,360.000,"13846,15385",64.800
P00005,C00003,CLI00749,PER,V00009,SUC00055,5/8/2020,26,360.000,"13846,15385",64.800
P00005,C00003,CLI00367,CHI,V00062,SUC00020,11/1/2017,14,350.000,25000,56.000
P00005,C00003,CLI00367,PAR,V00025,SUC00049,18/10/2018,6,120.000,20000,"0,96"
P00005,C00003,CLI00367,PER,V00009,SUC00055,17/12/2018,34,750.000,"22058,82353",60.000
P00005,C00003,CLI00580,DOM,V00054,SUC00040,25/12/2018,4,200.000,50000,14.000
P00005,C00003,CLI00416,COL,V00046,SUC00019,3/10/2018,39,520.000,"13333,33333",41.600
P00005,C00003,CLI00795,ECU,V00064,SUC00060,7/6/2018,8,100.000,12500,17.000
P00005,C00003,CLI00795,ECU,V00064,SUC00060,7/6/2021,8,100.000,12500,17.000
P00005,C00003,CLI00053,PAR,V00044,SUC00042,15/3/2017,36,410.000,"11388,88889",49.200
P00005,C00003,CLI00053,URU,V00065,SUC00039,14/7/2017,17,180.000,"10588,23529",34.200
P00005,C00003,CLI00053,URU,V00065,SUC00039,14/7/2020,17,180.000,"10588,23529",34.200
P00005,C00003,CLI00301,CRI,V00001,SUC00031,5/11/2018,48,540.000,11250,64.800
P00005,C00003,CLI00301,CRI,V00001,SUC00031,5/11/2020,48,540.000,11250,64.800
P00005,C00003,CLI00301,ECU,V00029,SUC00025,9/7/2019,5,80.000,16000,14.400
P00005,C00003,CLI00731,HON,V00020,SUC00032,24/4/2019,11,170.000,"15454,54545",11.900
P00005,C00003,CLI00534,PAR,V00044,SUC00042,5/11/2016,4,50.000,12500,"0,35"
P00005,C00003,CLI00719,GUA,V00015,SUC00004,28/8/2018,7,80.000,"11428,57143",15.200
P00005,C00003,CLI00719,GUA,V00015,SUC00004,28/8/2021,7,80.000,"11428,57143",15.200
P00005,C00003,CLI00719,URU,V00041,SUC00058,15/6/2019,35,420.000,12000,50.400
P00005,C00003,CLI00538,COL,V00039,SUC00012,11/1/2019,16,180.000,11250,30.600
P00005,C00003,CLI00538,ECU,V00064,SUC00060,8/7/2019,27,880.000,"32592,59259",149.600
P00005,C00003,CLI00538,ECU,V00029,SUC00025,8/6/2017,32,380.000,11875,53.200
P00005,C00003,CLI00538,ECU,V00029,SUC00025,8/6/2020,32,380.000,11875,53.200
P00005,C00003,CLI00538,MEX,V00014,SUC00048,26/10/2017,8,100.000,12500,"0,8"
P00005,C00003,CLI00538,PER,V00009,SUC00055,5/8/2016,8,130.000,16250,22.100
P00005,C00003,CLI00538,PER,V00009,SUC00055,5/8/2020,8,130.000,16250,22.100
P00005,C00003,CLI00538,PER,V00040,SUC00061,18/2/2019,38,400.000,"10526,31579",40.000
P00005,C00003,CLI00538,URU,V00027,SUC00065,18/2/2019,19,240.000,"12631,57895",28.800
P00005,C00003,CLI00753,CHI,V00052,SUC00003,17/7/2018,6,100.000,"16666,66667",17.000
P00005,C00003,CLI00753,CHI,V00052,SUC00003,17/7/2021,6,100.000,"16666,66667",17.000
P00005,C00003,CLI00550,PER,V00040,SUC00061,10/7/2019,24,590.000,"24583,33333",70.800
P00005,C00003,CLI00590,ESP,V00063,SUC00027,25/8/2016,10,110.000,11000,19.800
P00005,C00003,CLI00590,ESP,V00063,SUC00027,25/8/2020,10,110.000,11000,19.800
P00005,C00003,CLI00785,ESP,V00045,SUC00008,8/5/2017,1,50.000,50000,"0,55"
P00005,C00003,CLI00261,GUA,V00015,SUC00004,14/2/2018,27,280.000,"10370,37037",22.400
P00005,C00003,CLI00261,GUA,V00015,SUC00004,14/2/2021,27,280.000,"10370,37037",22.400
P00005,C00003,CLI00586,HON,V00020,SUC00032,12/9/2016,4,70.000,17500,12.600
P00005,C00003,CLI00586,HON,V00020,SUC00032,12/9/2020,4,70.000,17500,12.600
P00005,C00003,CLI00515,ARG,V00032,SUC00057,17/8/2019,10,190.000,19000,26.600
P00005,C00003,CLI00515,CHI,V00052,SUC00003,4/4/2018,46,810.000,"17608,69565",89.100
P00005,C00003,CLI00515,CHI,V00052,SUC00003,4/4/2021,46,-810.000,"-17608,69565",89.100
P00005,C00003,CLI00537,URU,V00027,SUC00065,25/11/2017,14,340.000,"24285,71429",34.000
P00005,C00003,CLI00562,CRI,V00022,SUC00037,23/11/2016,9,120.000,"13333,33333",18.000
P00005,C00003,CLI00562,URU,V00049,SUC00063,12/2/2016,14,370.000,"26428,57143",18.500
P00005,C00003,CLI00562,URU,V00049,SUC00063,13/12/2019,14,370.000,"26428,57143",18.500
P00005,C00003,CLI00562,URU,V00049,SUC00063,12/2/2020,14,370.000,"26428,57143",18.500
P00005,C00003,CLI00691,ECU,V00050,SUC00023,2/5/2018,18,200.000,"11111,11111",34.000
P00005,C00003,CLI00691,ECU,V00050,SUC00023,2/5/2021,18,200.000,"11111,11111",34.000
P00005,C00003,CLI00691,PER,V00009,SUC00055,26/4/2017,43,2.140.000,"49767,44186",406.600
P00005,C00003,CLI00049,MEX,V00047,SUC00056,21/7/2019,23,260.000,"11304,34783",28.600
P00005,C00003,CLI00288,MEX,V00014,SUC00048,9/4/2019,8,110.000,13750,16.500
P00005,C00003,CLI00365,CHI,V00062,SUC00020,5/7/2016,26,960.000,"36923,07692",48.000
P00005,C00003,CLI00365,HON,V00034,SUC00062,5/7/2016,28,500.000,"17857,14286",65.000
P00005,C00003,CLI00249,CHI,V00062,SUC00020,17/9/2017,1,20.000,20000,"0,14"
P00005,C00003,CLI00249,ECU,V00007,SUC00002,30/11/2017,50,680.000,13600,136.000
P00005,C00003,CLI00694,ARG,V00032,SUC00057,8/8/2018,20,260.000,13000,44.200
P00005,C00003,CLI00694,ARG,V00032,SUC00057,8/8/2021,20,260.000,13000,44.200
P00005,C00003,CLI00694,PER,V00037,SUC00010,10/8/2016,6,70.000,"11666,66667",13.300
P00005,C00003,CLI00694,PER,V00037,SUC00010,10/8/2020,6,70.000,"11666,66667",13.300
P00005,C00003,CLI00641,HON,V00024,SUC00021,4/8/2017,34,460.000,"13529,41176",82.800
P00005,C00003,CLI00627,MEX,V00048,SUC00053,9/3/2019,27,310.000,"11481,48148",31.000
P00005,C00003,CLI00495,CRI,V00001,SUC00031,30/3/2017,32,390.000,"12187,5",78.000
P00005,C00003,CLI00495,HON,V00006,SUC00030,22/9/2018,21,1.020.000,"48571,42857",173.400
P00005,C00003,CLI00495,HON,V00006,SUC00030,22/9/2021,21,1.020.000,"48571,42857",173.400
P00005,C00003,CLI00783,CHI,V00023,SUC00059,1/10/2017,22,240.000,"10909,09091",12.000
P00005,C00003,CLI00783,HON,V00024,SUC00021,24/9/2018,39,500.000,"12820,51282",65.000
P00005,C00003,CLI00783,HON,V00024,SUC00021,24/9/2021,39,500.000,"12820,51282",65.000
P00005,C00003,CLI00504,ECU,V00029,SUC00025,6/5/2017,44,760.000,"17272,72727",136.800
P00005,C00003,CLI00417,ARG,V00017,SUC00045,3/4/2017,31,580.000,"18709,67742",98.600
P00005,C00003,CLI00417,MEX,V00048,SUC00053,30/6/2016,29,320.000,"11034,48276",16.000
P00005,C00003,CLI00551,GUA,V00015,SUC00004,15/10/2017,14,150.000,"10714,28571",24.000
P00005,C00003,CLI00551,MEX,V00019,SUC00005,24/7/2017,1,20.000,20000,"0,14"
P00005,C00003,CLI00551,MEX,V00019,SUC00005,24/7/2020,1,20.000,20000,"0,14"
P00005,C00003,CLI00551,PAR,V00033,SUC00018,3/11/2016,39,430.000,"11025,64103",30.100
P00005,C00003,CLI00527,URU,V00041,SUC00058,3/6/2016,13,160.000,"12307,69231",24.000
P00005,C00003,CLI00624,URU,V00065,SUC00039,11/9/2016,40,440.000,11000,88.000
P00005,C00003,CLI00624,URU,V00065,SUC00039,11/9/2020,40,440.000,11000,88.000
P00005,C00003,CLI00037,ARG,V00032,SUC00057,14/6/2017,14,330.000,"23571,42857",19.800
P00005,C00003,CLI00037,ARG,V00032,SUC00057,14/6/2020,14,330.000,"23571,42857",19.800
P00005,C00003,CLI00037,ESP,V00026,SUC00046,26/3/2018,18,550.000,"30555,55556",66.000
P00005,C00003,CLI00037,ESP,V00026,SUC00046,26/3/2021,18,550.000,"30555,55556",66.000
P00005,C00003,CLI00037,MEX,V00047,SUC00056,19/11/2016,33,400.000,"12121,21212",32.000
P00005,C00003,CLI00674,ECU,V00036,SUC00029,22/1/2016,13,240.000,"18461,53846",26.400
P00005,C00003,CLI00674,ECU,V00036,SUC00029,22/11/2019,13,240.000,"18461,53846",26.400
P00005,C00003,CLI00285,COL,V00031,SUC00054,22/7/2017,19,540.000,"28421,05263",32.400
P00005,C00003,CLI00285,COL,V00031,SUC00054,22/7/2020,19,540.000,"28421,05263",32.400
P00005,C00003,CLI00582,COL,V00046,SUC00019,5/1/2019,28,490.000,17500,68.600
P00005,C00003,CLI00582,MEX,V00014,SUC00048,17/5/2017,37,410.000,"11081,08108",24.600
P00005,C00003,CLI00582,PER,V00040,SUC00061,5/1/2019,33,380.000,"11515,15152",72.200
P00005,C00003,CLI00151,CHI,V00008,SUC00033,29/4/2018,45,500.000,"11111,11111",70.000
P00005,C00003,CLI00151,CHI,V00008,SUC00033,29/4/2021,45,-500.000,"-11111,11111",70.000
P00005,C00003,CLI00151,MEX,V00014,SUC00048,26/5/2019,1,20.000,20000,"0,28"
P00005,C00003,CLI00377,COL,V00039,SUC00012,5/2/2018,43,580.000,"13488,37209",46.400
P00005,C00003,CLI00377,COL,V00039,SUC00012,5/2/2021,43,580.000,"13488,37209",46.400
P00005,C00003,CLI00048,ESP,V00061,SUC00014,26/7/2019,8,90.000,11250,"0,9"
P00005,C00003,CLI00048,MEX,V00048,SUC00053,4/5/2018,46,820.000,"17826,08696",114.800
P00005,C00003,CLI00048,MEX,V00048,SUC00053,4/5/2021,46,820.000,"17826,08696",114.800
P00005,C00003,CLI00645,COL,V00039,SUC00012,20/8/2016,3,40.000,"13333,33333","0,32"
P00005,C00003,CLI00645,COL,V00039,SUC00012,20/8/2020,3,40.000,"13333,33333","0,32"
P00005,C00003,CLI00645,PAR,V00033,SUC00018,20/8/2016,47,1.500.000,"31914,89362",165.000
P00005,C00003,CLI00645,PAR,V00033,SUC00018,20/8/2020,47,1.500.000,"31914,89362",165.000
P00005,C00003,CLI00645,DOM,V00054,SUC00040,11/3/2016,18,520.000,"28888,88889",93.600
P00005,C00003,CLI00645,DOM,V00054,SUC00040,10/1/2020,18,520.000,"28888,88889",93.600
P00005,C00003,CLI00645,DOM,V00054,SUC00040,11/3/2020,18,520.000,"28888,88889",93.600
P00005,C00003,CLI00635,CHI,V00030,SUC00051,13/11/2017,39,1.060.000,"27179,48718",63.600
P00005,C00003,CLI00635,PER,V00038,SUC00035,7/3/2019,2,30.000,15000,"0,6"
P00005,C00003,CLI00544,ARG,V00017,SUC00045,11/9/2016,37,420.000,"11351,35135",75.600
P00005,C00003,CLI00544,ARG,V00017,SUC00045,11/9/2020,37,420.000,"11351,35135",75.600
P00005,C00003,CLI00544,GUA,V00016,SUC00007,20/12/2017,43,1.200.000,"27906,97674",120.000
P00005,C00003,CLI00544,GUA,V00016,SUC00007,20/12/2020,43,1.200.000,"27906,97674",120.000
P00005,C00003,CLI00684,GUA,V00056,SUC00017,2/9/2019,23,250.000,"10869,56522",35.000
P00005,C00003,CLI00684,HON,V00006,SUC00030,2/9/2019,36,860.000,"23888,88889",137.600
P00005,C00003,CLI00558,PER,V00038,SUC00035,28/5/2019,23,250.000,"10869,56522",35.000
P00005,C00003,CLI00569,GUA,V00011,SUC00028,19/1/2019,16,320.000,20000,41.600
P00005,C00003,CLI00010,DOM,V00054,SUC00040,17/6/2017,1,40.000,40000,"0,56"
P00005,C00003,CLI00010,DOM,V00054,SUC00040,17/6/2020,1,40.000,40000,"0,56"
P00005,C00003,CLI00142,ARG,V00042,SUC00043,18/4/2019,44,480.000,"10909,09091",28.800
P00005,C00003,CLI00142,GUA,V00016,SUC00007,22/3/2016,42,480.000,"11428,57143",72.000
P00005,C00003,CLI00142,GUA,V00016,SUC00007,21/1/2020,42,480.000,"11428,57143",72.000
P00005,C00003,CLI00142,GUA,V00016,SUC00007,22/3/2020,42,480.000,"11428,57143",72.000
P00005,C00003,CLI00142,HON,V00034,SUC00062,25/12/2016,39,450.000,"11538,46154",36.000
P00005,C00003,CLI00012,ECU,V00036,SUC00029,24/6/2017,4,50.000,12500,"0,4"
P00005,C00003,CLI00012,ECU,V00036,SUC00029,24/6/2020,4,50.000,12500,"0,4"
P00005,C00003,CLI00483,GUA,V00011,SUC00028,4/5/2018,10,110.000,11000,15.400
P00005,C00003,CLI00483,GUA,V00011,SUC00028,4/5/2021,10,110.000,11000,15.400
P00005,C00003,CLI00097,CRI,V00055,SUC00052,20/10/2018,31,360.000,"11612,90323",50.400
P00005,C00003,CLI00741,GUA,V00015,SUC00004,11/5/2016,5,60.000,12000,"0,66"
P00005,C00003,CLI00741,GUA,V00015,SUC00004,11/5/2020,5,60.000,12000,"0,66"
P00005,C00003,CLI00259,GUA,V00005,SUC00013,14/12/2017,12,280.000,"23333,33333",44.800
P00005,C00003,CLI00259,GUA,V00005,SUC00013,14/12/2020,12,280.000,"23333,33333",44.800
P00005,C00003,CLI00259,HON,V00020,SUC00032,24/11/2016,1,20.000,20000,"0,14"
P00005,C00003,CLI00671,COL,V00018,SUC00038,28/11/2016,20,280.000,14000,14.000
P00005,C00003,CLI00671,COL,V00051,SUC00001,27/3/2016,3,40.000,"13333,33333","0,64"
P00005,C00003,CLI00671,COL,V00051,SUC00001,26/1/2020,3,40.000,"13333,33333","0,64"
P00005,C00003,CLI00671,COL,V00051,SUC00001,27/3/2020,3,40.000,"13333,33333","0,64"
P00005,C00003,CLI00319,ECU,V00064,SUC00060,17/12/2018,39,430.000,"11025,64103",81.700
